"SourceSystem","TargetSystem","EdgeType","Evidence","Strength","Impact","Notes","EvidenceSource"
"Custom:Mobiles","World Save Loader","SerializationConflict","Data/Scripts/Custom/Mobiles/Undead/TombWatcher.cs:Server.Custom.Confictura.Mobiles.TombWatcher:WriteVersionOnly:CountMismatch:Writes=0;Reads=1","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Mobiles","World Save Loader","SerializationConflict","Data/Scripts/Custom/Mobiles/Undead/VampireIllusion.cs:Server.Custom.Confictura.Mobiles.VampireIllusion:WriteVersionOnly:CountMismatch:Writes=0;Reads=1","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Mobiles","World Save Loader","SerializationConflict","Data/Scripts/Custom/Mobiles/Undead/VoidWraith.cs:Server.Custom.Confictura.Mobiles.VoidWraith:WriteVersionOnly:CountMismatch:Writes=0;Reads=1","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Mobiles","World Save Loader","SerializationConflict","Data/Scripts/Custom/Mobiles/Undead/WalkingEffigy.cs:Server.Custom.Confictura.Mobiles.WalkingEffigy:WriteVersionOnly:CountMismatch:Writes=0;Reads=1","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Mobiles","World Save Loader","SerializationConflict","Data/Scripts/Custom/Mobiles/Undead/WolfgangsDragon.cs:Server.Custom.Confictura.Mobiles.WolfgangsDragon:WriteVersionOnly:CountMismatch:Writes=0;Reads=1","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Mobiles","World Save Loader","SerializationConflict","Data/Scripts/Custom/Mobiles/Vendors/Gort.cs:Server.Custom.Confictura.Mobiles.Gort:WriteVersionOnly:CountMismatch:Writes=0;Reads=1","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Mobiles","World Save Loader","SerializationConflict","Data/Scripts/Custom/Mobiles/Vendors/Siddo.cs:Server.Custom.Confictura.Mobiles.Siddo:WriteVersionOnly:CountMismatch:Writes=0;Reads=1","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Mobiles","World Save Loader","SerializationConflict","Data/Scripts/Custom/Mobiles/Vendors/SirGideon.cs:Server.Custom.Confictura.Mobiles.SirGideon:WriteVersionOnly:CountMismatch:Writes=0;Reads=1","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:OrbRemoteServer","World Save Loader","SerializationConflict","Data/Scripts/Custom/OrbRemoteServer/UOArchitect/ExtractItemsRequest.cs:Unknown:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:PandorasGiftBox","World Save Loader","SerializationConflict","Data/Scripts/Custom/PandorasGiftBox/PandorasGiftBox.cs:Server.Items.RandomGiftBox:WriteVersionOnly:CountMismatch:Writes=0;Reads=1","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:RandomEncounters","World Save Loader","SerializationConflict","Data/Scripts/Custom/RandomEncounters/Import.cs:Unknown:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Skill Stone","World Save Loader","SerializationConflict","Data/Scripts/Custom/Skill Stone/SkillStone.cs:Server.Items.SkillStone:Switch:TypeMismatch:#3:Write=PlayerMobile/Read=Mobile","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Staff Toolbar [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Staff Toolbar [2.0]/Toolbar.cs:Joeku.ToolbarInfos:ReadVersionOnly:CountMismatch:Writes=15;Reads=14","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/Resources/WineGrapes.cs:Server.Items.BaseWineGrapes:Switch:CountMismatch:Writes=1;Reads=2","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Food/BaseCraftWine.cs:Server.Items.BaseCraftWine:SwitchGotoCase:CountMismatch:Writes=6;Reads=10","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Craft/BaseCraftAle.cs:Server.Items.BaseCraftAle:SwitchGotoCase:CountMismatch:Writes=6;Reads=10","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Craft/BaseCraftCider.cs:Server.Items.BaseCraftCider:SwitchGotoCase:CountMismatch:Writes=6;Reads=10","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Craft/BaseCraftMead.cs:Server.Items.BaseCraftMead:SwitchGotoCase:CountMismatch:Writes=6;Reads=10","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Items/Hops/Hops.cs:Server.Items.BaseHops:Switch:CountMismatch:Writes=1;Reads=2","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Base Cooking/Uncooked/PlateOfCookies.cs:Server.Items.PlateOfCookies:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/BaseCrop.cs:Server.Items.BaseCrop:ReadVersionOnly:CountMismatch:Writes=11;Reads=10","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Wild Crops/Crops/CarrotPlant.cs:Server.Items.CarrotPlant:ReadVersionOnly:CountMismatch:Writes=1;Reads=0","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Wild Crops/Crops/CornPlant.cs:Server.Items.CornPlant:ReadVersionOnly:CountMismatch:Writes=1;Reads=0","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Wild Crops/Crops/CottonPlantEast.cs:Server.Items.CottonPlantEast:ReadVersionOnly:CountMismatch:Writes=1;Reads=0","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Wild Crops/Crops/CottonPlantWest.cs:Server.Items.CottonPlantWest:ReadVersionOnly:CountMismatch:Writes=1;Reads=0","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Wild Crops/Crops/FlaxPlant.cs:Server.Items.FlaxPlant:ReadVersionOnly:CountMismatch:Writes=1;Reads=0","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Wild Crops/Crops/GarlicPlant.cs:Server.Items.GarlicPlant:ReadVersionOnly:CountMismatch:Writes=1;Reads=0","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Wild Crops/Crops/HayPlant.cs:Server.Items.HayPlant:ReadVersionOnly:CountMismatch:Writes=1;Reads=0","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Wild Crops/Crops/OnionPlant.cs:Server.Items.OnionPlant:ReadVersionOnly:CountMismatch:Writes=1;Reads=0","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Wild Crops/Crops/TurnipPlant.cs:Server.Items.TurnipPlant:ReadVersionOnly:CountMismatch:Writes=1;Reads=0","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Wild Crops/Crops/WheatPlant.cs:Server.Items.WheatPlant:ReadVersionOnly:CountMismatch:Writes=1;Reads=0","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Vhaerun's CRL Homestead System [2.0]","World Save Loader","SerializationConflict","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Juicing/Engine/BaseCraftJuice.cs:Server.Items.BaseCraftJuice:SwitchGotoCase:CountMismatch:Writes=6;Reads=10","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Voting","World Save Loader","SerializationConflict","Data/Scripts/Custom/Voting/VoteConfig.cs:Unknown:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Voting","World Save Loader","SerializationConflict","Data/Scripts/Custom/Voting/VoteItem.cs:Server.Voting.VoteItem:ReadVersionOnly:CountMismatch:Writes=2;Reads=1","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Voting","World Save Loader","SerializationConflict","Data/Scripts/Custom/Voting/VoteSite.cs:Server.Voting.VoteSite:ReadVersionOnly:CountMismatch:Writes=5;Reads=4","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:Voting","World Save Loader","SerializationConflict","Data/Scripts/Custom/Voting/VoteStone.cs:Server.Items.VoteStone:ReadVersionOnly:CountMismatch:Writes=2;Reads=1","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:XMLSpawner","World Save Loader","SerializationConflict","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs:Unknown:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:XMLSpawner","World Save Loader","SerializationConflict","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttachment.cs:Server.Engines.XmlSpawner2.XmlAttachment:SwitchGotoCase:CountMismatch:Writes=11;Reads=8","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:XMLSpawner","World Save Loader","SerializationConflict","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttachment.cs:Unknown:SwitchGotoCase:CountMismatch:Writes=11;Reads=8","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:XMLSpawner","World Save Loader","SerializationConflict","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlDialog.cs:Server.Engines.XmlSpawner2.XmlDialog:SwitchGotoCase:CountMismatch:Writes=44;Reads=52","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:XMLSpawner","World Save Loader","SerializationConflict","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMorph.cs:Server.Engines.XmlSpawner2.XmlMorph:SwitchGotoCase:CountMismatch:Writes=7;Reads=6","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:XMLSpawner","World Save Loader","SerializationConflict","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs:Server.Engines.XmlSpawner2.XmlPoints:SwitchGotoCase:CountMismatch:Writes=26;Reads=23","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:XMLSpawner","World Save Loader","SerializationConflict","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlSaveItem.cs:Server.Engines.XmlSpawner2.XmlSaveItem:SingleVersionOnly:CountMismatch:Writes=4;Reads=3","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Custom:XMLSpawner","World Save Loader","SerializationConflict","Data/Scripts/Custom/XMLSpawner/XmlItems/QuestNote.cs:Server.Items.OriginalQuestNote:Switch:CountMismatch:Writes=3;Reads=8","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
