"BatchId","ReviewRowId","BacklogId","SourceId","Priority","HistoricalStatus","Category","System","HistoricalFile","CurrentFile","Line","HookKind","Command","Access","Handler","GuardList","OriginalEvidence","CurrentSourceLine","MatchQuality","Decision","SourceEvidence","Action","Verification","ReviewedBatchId","ReviewedAt","Notes"
"POST-BATCH-K","PBK-2473","RB-05381","P10-F05381","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","2020","PlayerMobileReference","","","","","PvP Consent->Housing; DirectReference; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L2020:BaseHouse","public override void GetContextMenuEntries(Mobile from, List<ContextMenuEntry> list)","CurrentSourceLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=2020; SourceLine=public override void GetContextMenuEntries(Mobile from, List<ContextMenuEntry> list); PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2474","RB-05384","P10-F05384","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","6226","PlayerMobileReference","","","","","PvP Consent->Mobile Speech Hooks; RuntimeHook; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L6226:Speech","loc = dungeon.EntranceLocation;","CurrentSourceLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=6226; SourceLine=loc = dungeon.EntranceLocation;; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2475","RB-05385","P10-F05385","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Custom/PvPConsent/GoddessOfProtection.cs","Data/Scripts/Custom/PvPConsent/GoddessOfProtection.cs","102","PlayerMobileReference","","","","","PvP Consent->PlayerMobile Core; DirectReference; Data/Scripts/Custom/PvPConsent/GoddessOfProtection.cs:L102:PlayerMobile","PlayerMobile pk = from as PlayerMobile;","DependencyGraphPlayerMobileFileLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Custom/PvPConsent/GoddessOfProtection.cs; Line=102; SourceLine=PlayerMobile pk = from as PlayerMobile;; PathResolution=OriginalPathCurrent; MatchQuality=DependencyGraphPlayerMobileFileLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False; DependencyEvidence=PvP Consent->PlayerMobile Core;DirectReference;Data/Scripts/Custom/PvPConsent/GoddessOfProtection.cs:L102:PlayerMobile","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/PvPConsent/GoddessOfProtection.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2476","RB-05386","P10-F05386","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Custom/PvPConsent/Gumps/PKNONPKGUMP.cs","Data/Scripts/Custom/PvPConsent/Gumps/PKNONPKGUMP.cs","39","PlayerMobileReference","","","","","PvP Consent->PlayerMobile Core; DirectReference; Data/Scripts/Custom/PvPConsent/Gumps/PKNONPKGUMP.cs:L39:PlayerMobile","PlayerMobile pk = from as PlayerMobile;","DependencyGraphPlayerMobileFileLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Custom/PvPConsent/Gumps/PKNONPKGUMP.cs; Line=39; SourceLine=PlayerMobile pk = from as PlayerMobile;; PathResolution=OriginalPathCurrent; MatchQuality=DependencyGraphPlayerMobileFileLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False; DependencyEvidence=PvP Consent->PlayerMobile Core;DirectReference;Data/Scripts/Custom/PvPConsent/Gumps/PKNONPKGUMP.cs:L39:PlayerMobile","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/PvPConsent/Gumps/PKNONPKGUMP.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2477","RB-05387","P10-F05387","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Custom/PvPConsent/NONPKEventMoongate.cs","Data/Scripts/Custom/PvPConsent/NONPKEventMoongate.cs","103","PlayerMobileReference","","","","","PvP Consent->PlayerMobile Core; DirectReference; Data/Scripts/Custom/PvPConsent/NONPKEventMoongate.cs:L103:PlayerMobile","if (m is PlayerMobile && ((PlayerMobile)m).NONPK == NONPK.NONPK)","DependencyGraphPlayerMobileFileLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Custom/PvPConsent/NONPKEventMoongate.cs; Line=103; SourceLine=if (m is PlayerMobile && ((PlayerMobile)m).NONPK == NONPK.NONPK); PathResolution=OriginalPathCurrent; MatchQuality=DependencyGraphPlayerMobileFileLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False; DependencyEvidence=PvP Consent->PlayerMobile Core;DirectReference;Data/Scripts/Custom/PvPConsent/NONPKEventMoongate.cs:L103:PlayerMobile","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/PvPConsent/NONPKEventMoongate.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2478","RB-05388","P10-F05388","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Custom/PvPConsent/NONPKSword.cs","Data/Scripts/Custom/PvPConsent/NONPKSword.cs","93","PlayerMobileReference","","","","","PvP Consent->PlayerMobile Core; DirectReference; Data/Scripts/Custom/PvPConsent/NONPKSword.cs:L93:PlayerMobile","PlayerMobile nonpk = from as PlayerMobile;","DependencyGraphPlayerMobileFileLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Custom/PvPConsent/NONPKSword.cs; Line=93; SourceLine=PlayerMobile nonpk = from as PlayerMobile;; PathResolution=OriginalPathCurrent; MatchQuality=DependencyGraphPlayerMobileFileLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False; DependencyEvidence=PvP Consent->PlayerMobile Core;DirectReference;Data/Scripts/Custom/PvPConsent/NONPKSword.cs:L93:PlayerMobile","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/PvPConsent/NONPKSword.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2479","RB-05389","P10-F05389","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Custom/PvPConsent/PKSword.cs","Data/Scripts/Custom/PvPConsent/PKSword.cs","91","PlayerMobileReference","","","","","PvP Consent->PlayerMobile Core; DirectReference; Data/Scripts/Custom/PvPConsent/PKSword.cs:L91:PlayerMobile","PlayerMobile pk = from as PlayerMobile;","DependencyGraphPlayerMobileFileLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Custom/PvPConsent/PKSword.cs; Line=91; SourceLine=PlayerMobile pk = from as PlayerMobile;; PathResolution=OriginalPathCurrent; MatchQuality=DependencyGraphPlayerMobileFileLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False; DependencyEvidence=PvP Consent->PlayerMobile Core;DirectReference;Data/Scripts/Custom/PvPConsent/PKSword.cs:L91:PlayerMobile","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/PvPConsent/PKSword.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2480","RB-05390","P10-F05390","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","100","PlayerMobileReference","","","","","PvP Consent->PlayerMobile Core; DirectReference; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L100:PlayerMobile","public class PlayerMobile : Mobile, IHonorTarget","DependencyGraphPlayerMobileFileLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=100; SourceLine=public class PlayerMobile : Mobile, IHonorTarget; PathResolution=OriginalPathCurrent; MatchQuality=DependencyGraphPlayerMobileFileLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False; DependencyEvidence=PvP Consent->PlayerMobile Core;DirectReference;Data/Scripts/Mobiles/Base/PlayerMobile.cs:L100:PlayerMobile","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2481","RB-05391","P10-F05391","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","6084","PlayerMobileReference","","","","","PvP Consent->Regions; DirectReference; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L6084:BaseRegion","else","CurrentSourceLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=6084; SourceLine=else; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2482","RB-05392","P10-F05392","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","798","PlayerMobileReference","","","","","PvP Consent->Script Startup; RuntimeHook; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L798:Initialize","public static void Initialize()","RuntimeHookMapFileLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=798; SourceLine=public static void Initialize(); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Initialize;Marker=Initialize;Access=GlobalOrInternal;Risk=Medium;Guards=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
