"IntakeId","SourceBatchId","IntakeStatus","InterviewStatus","BehaviorToChange","System","ExpectedFiles","MustStayUnchanged","FenceResult","GateApprovalStatus","RequiredApproval","ReadyGoalCommand","SourceEditsMade","ReviewedAt","Notes"
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-030","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/backpack guards to PuzzleCube OnDoubleClick before backpack state or puzzle state is evaluated.","Items:Misc / Games / PuzzleCube","Data/Scripts/Items/Misc/Games/PuzzleCube.cs","Solved and scrambled item IDs 0x202A and 0x202B; random success check; sound 0x04B; messages; serialization layout/versioning; namespace/type/file layout; project files; XML/config/data files.","POST-BATCH-Y gate hits for PuzzleCube.cs=0; active overlay PuzzleCube matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-030 PuzzleCube Guard Repair","Yes","2026-06-16T20:18:00-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-030-puzzlecube-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-031","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/deleted-item guards to Dice4 OnDoubleClick and OnTelekinesis before range checks, particle effects, sound, or Roll(from) dereferences mobile state.","Items:Misc / Games / DandD Dice4","Data/Scripts/Items/Misc/Games/DandD/Dice4.cs","ItemID 0x301C; name and weight; AddNameProperties labels; range 2; telekinesis effects and sound 0x1F5; Roll overhead message; Utility.Random(1, 4); sound 0x34; serialization layout/versioning; namespace/type/file layout; project files; XML/config/data files.","POST-BATCH-Y gate hits for Dice4.cs=0; active overlay Dice4 matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-031 Dice4 Guard Repair","Yes","2026-06-16T20:25:00-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-031-dice4-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-032","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/deleted-item guards to Dice6 OnDoubleClick and OnTelekinesis before range checks, particle effects, sound, or Roll(from) dereferences mobile state.","Items:Misc / Games / DandD Dice6","Data/Scripts/Items/Misc/Games/DandD/Dice6.cs","ItemID 0x3018; name and weight; AddNameProperties labels; range 2; telekinesis effects and sound 0x1F5; Roll overhead message; Utility.Random(1, 6); sound 0x34; serialization layout/versioning; namespace/type/file layout; project files; XML/config/data files.","POST-BATCH-Y gate hits for Dice6.cs=0; active overlay Dice6 matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-032 Dice6 Guard Repair","Yes","2026-06-16T20:28:00-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-032-dice6-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-033","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/deleted-item guards to Dice8 OnDoubleClick and OnTelekinesis before range checks, particle effects, sound, or Roll(from) dereferences mobile state.","Items:Misc / Games / DandD Dice8","Data/Scripts/Items/Misc/Games/DandD/Dice8.cs","ItemID 0x3019; name and weight; AddNameProperties labels; range 2; telekinesis effects and sound 0x1F5; Roll overhead message; Utility.Random(1, 8); sound 0x34; serialization layout/versioning; namespace/type/file layout; project files; XML/config/data files.","POST-BATCH-Y gate hits for Dice8.cs=0; active overlay Dice8 matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-033 Dice8 Guard Repair","Yes","2026-06-16T20:31:00-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-033-dice8-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-034","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/deleted-item guards to Dice10 OnDoubleClick and OnTelekinesis before range checks, particle effects, sound, or Roll(from) dereferences mobile state.","Items:Misc / Games / DandD Dice10","Data/Scripts/Items/Misc/Games/DandD/Dice10.cs","ItemID 0x301B; name and weight; AddNameProperties labels; range 2; telekinesis effects and sound 0x1F5; Roll overhead message; Utility.Random(1, 10); sound 0x34; serialization layout/versioning; namespace/type/file layout; project files; XML/config/data files.","POST-BATCH-Y gate hits for Dice10.cs=0; active overlay Dice10 matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-034 Dice10 Guard Repair","Yes","2026-06-16T20:34:00-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-034-dice10-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-035","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/deleted-item guards to Dice12 OnDoubleClick and OnTelekinesis before range checks, particle effects, sound, or Roll(from) dereferences mobile state.","Items:Misc / Games / DandD Dice12","Data/Scripts/Items/Misc/Games/DandD/Dice12.cs","ItemID 0x301D; name and weight; AddNameProperties labels; range 2; telekinesis effects and sound 0x1F5; Roll overhead message; Utility.Random(1, 12); sound 0x34; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for Dice12.cs=0; active overlay Dice12 matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-035 Dice12 Guard Repair","Yes","2026-06-16T20:39:00-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-035-dice12-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-036","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/deleted-item guards to Dice20 OnDoubleClick and OnTelekinesis before range checks, particle effects, sound, or Roll(from) dereferences mobile state.","Items:Misc / Games / DandD Dice20","Data/Scripts/Items/Misc/Games/DandD/Dice20.cs","ItemID 0x301A; name and weight; AddNameProperties labels; range 2; telekinesis effects and sound 0x1F5; Roll overhead message; Utility.Random(1, 20); sound 0x34; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for Dice20.cs=0; active overlay Dice20 matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-036 Dice20 Guard Repair","Yes","2026-06-16T20:44:00-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-036-dice20-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-037","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/deleted-item guards to EverlastingBottle OnDoubleClick before assigning thirst, sending messages, or playing sound.","Items:Magical / Artifacts / Minor / EverlastingBottle","Data/Scripts/Items/Magical/Artifacts/Minor/EverlastingBottle.cs","ItemID 0x2827; Hue 0x849; Name Everlasting Bottle; Artefact label; Thirst=20; drink refill message; Utility.RandomList(0x30, 0x2D6); serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for EverlastingBottle.cs=0; active overlay EverlastingBottle matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-037 EverlastingBottle Guard Repair","Yes","2026-06-16T20:55:00-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-037-everlastingbottle-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-038","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/deleted-item guards to EverlastingLoaf OnDoubleClick before assigning hunger, sending messages, playing sound, or animating.","Items:Magical / Artifacts / Minor / EverlastingLoaf","Data/Scripts/Items/Magical/Artifacts/Minor/EverlastingLoaf.cs","ItemID 0x136F; Hue 0; Name Everlasting Loaf; Artefact label; Hunger=20; bite/reform message; Utility.Random(0x3A, 3); human/not-mounted animation 34; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for EverlastingLoaf.cs=0; active overlay EverlastingLoaf matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-038 EverlastingLoaf Guard Repair","Yes","2026-06-16T20:59:00-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-038-everlastingloaf-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-039","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/deleted-item guards to MusicBox OnDoubleClick before sending music packets/messages or advancing Mplay state.","Items:Misc / MusicBox","Data/Scripts/Items/Misc/MusicBox.cs","Name Lute of Many Songs; Mplay property; all PlayMusic.GetInstance calls and message labels; Mplay increments and reset to 1; serialization layout/versioning; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for MusicBox.cs=0; active overlay MusicBox matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-039 MusicBox Guard Repair","Yes","2026-06-16T21:04:00-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-039-musicbox-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-040","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/deleted-item guards to RewardBlackDyeTub OnDoubleClick before RewardSystem.CheckIsUsableBy or base.OnDoubleClick.","Items:Misc / Dyes / RewardBlackDyeTub","Data/Scripts/Items/Misc/Dyes/RewardBlackDyeTub.cs","LabelNumber 1006008; Hue and DyedHue 0x0001; Redyable false; blessed loot; RewardSystem.CheckIsUsableBy; base.OnDoubleClick; IsRewardItem serialization; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for RewardBlackDyeTub.cs=0; active overlay RewardBlackDyeTub matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-040 RewardBlackDyeTub Guard Repair","Yes","2026-06-16T21:15:00-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-040-rewardblackdyetub-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-041","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/deleted-item guards to SpecialDyeTub OnDoubleClick before RewardSystem.CheckIsUsableBy or base.OnDoubleClick.","Items:Misc / Dyes / SpecialDyeTub","Data/Scripts/Items/Misc/Dyes/SpecialDyeTub.cs","CustomHuePicker.SpecialDyeTub; LabelNumber 1041285; blessed loot; RewardSystem.CheckIsUsableBy; base.OnDoubleClick; IsRewardItem serialization; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for SpecialDyeTub.cs=0; active overlay SpecialDyeTub matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-041 SpecialDyeTub Guard Repair","Yes","2026-06-16T21:19:00-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-041-specialdyetub-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-042","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/deleted-item guards to LeatherDyeTub OnDoubleClick before RewardSystem.CheckIsUsableBy or base.OnDoubleClick.","Items:Misc / Dyes / LeatherDyeTub","Data/Scripts/Items/Misc/Dyes/LeatherDyeTub.cs","AllowDyables false; AllowLeather true; TargetMessage 1042416; FailMessage 1042418; LabelNumber 1041284; CustomHuePicker.LeatherDyeTub; RewardSystem.CheckIsUsableBy; base.OnDoubleClick; IsRewardItem serialization; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for LeatherDyeTub.cs=0; active overlay LeatherDyeTub matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-042 LeatherDyeTub Guard Repair","Yes","2026-06-16T21:23:00-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-042-leatherdyetub-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-043","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/deleted-item guards to FurnitureDyeTub OnDoubleClick before RewardSystem.CheckIsUsableBy or base.OnDoubleClick.","Items:Misc / Dyes / FurnitureDyeTub","Data/Scripts/Items/Misc/Dyes/FurnitureDyeTub.cs","AllowDyables false; AllowFurniture true; TargetMessage 501019; FailMessage 501021; LabelNumber 1041246; RewardSystem.CheckIsUsableBy; base.OnDoubleClick; IsRewardItem serialization; LootType blessed fallback; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for FurnitureDyeTub.cs=0; active overlay FurnitureDyeTub matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-043 FurnitureDyeTub Guard Repair","Yes","2026-06-16T21:27:00-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-043-furnituredyetub-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-044","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/deleted-item guards to RunebookDyeTub OnDoubleClick before RewardSystem.CheckIsUsableBy or base.OnDoubleClick.","Items:Misc / Dyes / RunebookDyeTub","Data/Scripts/Items/Misc/Dyes/RunebookDyeTub.cs","AllowDyables false; AllowRunebooks true; TargetMessage 1049774; FailMessage 1049775; LabelNumber 1049740; CustomHuePicker.LeatherDyeTub; RewardSystem.CheckIsUsableBy; base.OnDoubleClick; IsRewardItem serialization; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for RunebookDyeTub.cs=0; active overlay RunebookDyeTub matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-044 RunebookDyeTub Guard Repair","Yes","2026-06-16T21:31:00-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-044-runebookdyetub-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-045","SourceBatchCommitted","InterviewComplete","Add stale/null/mobile/deleted-item guards to StatuetteDyeTub OnDoubleClick before RewardSystem.CheckIsUsableBy or base.OnDoubleClick.","Items:Misc / Dyes / StatuetteDyeTub","Data/Scripts/Items/Misc/Dyes/StatuetteDyeTub.cs","AllowDyables false; AllowStatuettes true; TargetMessage 1049777; FailMessage 1049778; LabelNumber 1049741; CustomHuePicker.LeatherDyeTub; RewardSystem.CheckIsUsableBy; base.OnDoubleClick; IsRewardItem serialization; namespace/type/file layout; project/config/data files.","POST-BATCH-Y gate hits for StatuetteDyeTub.cs=0; active overlay StatuetteDyeTub matches=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and active-overlay preflight.","/goal SOURCE-BATCH-045 StatuetteDyeTub Guard Repair","Yes","2026-06-16T21:32:00-05:00","Implemented and closed in docs/codebase-audit/outputs/source-batch-045-statuettedyetub-guard-repair-closeout.md."
