"BatchId","ReviewRowId","BacklogId","ReadinessRowId","SourceId","PreviousPostAuditBatch","PreviousReviewRowId","Category","System","Files","SchemaReference","ReferenceKind","QueueLine","CurrentSourceLine","ParserEvidence","SourceFileExists","DocumentedContract","MissingDefaultBehavior","ReloadAssumption","InvalidInputBehavior","Decision","ReviewClass","Action","Verification","SourceEvidence","ReviewedAt","Notes"
"POST-BATCH-S","PBS-0181","RB-06589","PBN-0406","P10-F06589","POST-BATCH-F","PBF-328","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Info/adventures.txt","PathOrPattern","104","104","Data/Scripts/System/Misc/Logs.cs:L104:sPath = ""Info/adventures.txt"";","Yes","Current source declares or uses 'Info/adventures.txt' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Info/adventures.txt' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Info/adventures.txt; L104; Evidence=sPath = ""Info/adventures.txt"";; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Logs.cs:L104:sPath = ""Info/adventures.txt"";; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0406; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0182","RB-06590","PBN-0407","P10-F06590","POST-BATCH-F","PBF-329","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Info/quests.txt","PathOrPattern","108","108","Data/Scripts/System/Misc/Logs.cs:L108:sPath = ""Info/quests.txt"";","Yes","Current source declares or uses 'Info/quests.txt' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Info/quests.txt' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Info/quests.txt; L108; Evidence=sPath = ""Info/quests.txt"";; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Logs.cs:L108:sPath = ""Info/quests.txt"";; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0407; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0183","RB-06591","PBN-0408","P10-F06591","POST-BATCH-F","PBF-330","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Info/battles.txt","PathOrPattern","112","112","Data/Scripts/System/Misc/Logs.cs:L112:sPath = ""Info/battles.txt"";","Yes","Current source declares or uses 'Info/battles.txt' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Info/battles.txt' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Info/battles.txt; L112; Evidence=sPath = ""Info/battles.txt"";; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Logs.cs:L112:sPath = ""Info/battles.txt"";; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0408; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0184","RB-06592","PBN-0409","P10-F06592","POST-BATCH-F","PBF-331","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Info/deaths.txt","PathOrPattern","116","116","Data/Scripts/System/Misc/Logs.cs:L116:sPath = ""Info/deaths.txt"";","Yes","Current source declares or uses 'Info/deaths.txt' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Info/deaths.txt' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Info/deaths.txt; L116; Evidence=sPath = ""Info/deaths.txt"";; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Logs.cs:L116:sPath = ""Info/deaths.txt"";; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0409; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0185","RB-06593","PBN-0410","P10-F06593","POST-BATCH-F","PBF-332","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Info/murderers.txt","PathOrPattern","120","120","Data/Scripts/System/Misc/Logs.cs:L120:sPath = ""Info/murderers.txt"";","Yes","Current source declares or uses 'Info/murderers.txt' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Info/murderers.txt' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Info/murderers.txt; L120; Evidence=sPath = ""Info/murderers.txt"";; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Logs.cs:L120:sPath = ""Info/murderers.txt"";; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0410; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0186","RB-06594","PBN-0411","P10-F06594","POST-BATCH-F","PBF-333","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Info/journies.txt","PathOrPattern","124","124","Data/Scripts/System/Misc/Logs.cs:L124:sPath = ""Info/journies.txt"";","Yes","Current source declares or uses 'Info/journies.txt' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Info/journies.txt' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Info/journies.txt; L124; Evidence=sPath = ""Info/journies.txt"";; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Logs.cs:L124:sPath = ""Info/journies.txt"";; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0411; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0187","RB-06595","PBN-0412","P10-F06595","POST-BATCH-F","PBF-334","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Info/server.txt","PathOrPattern","128","128","Data/Scripts/System/Misc/Logs.cs:L128:sPath = ""Info/server.txt"";","Yes","Current source declares or uses 'Info/server.txt' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Info/server.txt' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Info/server.txt; L128; Evidence=sPath = ""Info/server.txt"";; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Logs.cs:L128:sPath = ""Info/server.txt"";; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0412; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0188","RB-06596","PBN-0413","P10-F06596","POST-BATCH-F","PBF-335","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Info/adventures.txt","PathOrPattern","155","155","Data/Scripts/System/Misc/Logs.cs:L155:string sPath = ""Info/adventures.txt"";","Yes","Current source declares or uses 'Info/adventures.txt' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Info/adventures.txt' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Info/adventures.txt; L155; Evidence=string sPath = ""Info/adventures.txt"";; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Logs.cs:L155:string sPath = ""Info/adventures.txt"";; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0413; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0189","RB-06597","PBN-0414","P10-F06597","POST-BATCH-F","PBF-336","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Info/adventures.txt","PathOrPattern","159","159","Data/Scripts/System/Misc/Logs.cs:L159:sPath = ""Info/adventures.txt"";","Yes","Current source declares or uses 'Info/adventures.txt' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Info/adventures.txt' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Info/adventures.txt; L159; Evidence=sPath = ""Info/adventures.txt"";; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Logs.cs:L159:sPath = ""Info/adventures.txt"";; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0414; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0190","RB-06598","PBN-0415","P10-F06598","POST-BATCH-F","PBF-337","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Info/quests.txt","PathOrPattern","163","163","Data/Scripts/System/Misc/Logs.cs:L163:sPath = ""Info/quests.txt"";","Yes","Current source declares or uses 'Info/quests.txt' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Info/quests.txt' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Info/quests.txt; L163; Evidence=sPath = ""Info/quests.txt"";; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Logs.cs:L163:sPath = ""Info/quests.txt"";; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0415; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
