"BatchId","ReviewRowId","BacklogId","SourceId","Priority","HistoricalStatus","Category","System","HistoricalFile","CurrentFile","Line","CurrentSourceLine","PostBatchLReviewRowId","PostBatchLCommandParseQuality","PostBatchLDecision","ParsedCommand","ParsedAccess","ParsedHandler","ReviewClass","ResolvedCommand","ResolvedAccess","ResolvedHandler","Decision","SourceEvidence","Action","Verification","ReviewedBatchId","ReviewedAt","Notes"
"POST-BATCH-M","PBM-0022","RB-04661","P10-F04661","P2","Ready","Command access","Regions","Data/Scripts/System/Obsolete/Obsolete.cs","Data/Scripts/System/Obsolete/Obsolete.cs","23536","guild.Leader.Serial.Value.ToString()","PBL-0083","BlockOnly","QueuedSourceFollowUp","","","","IntentionalLegacyCommandSurface","UpdateWebStatus","Administrator","UpdateWebStatus_OnCommand","IntentionalLegacy","SourceReviewClass=IntentionalLegacyCommandSurface; CurrentFile=Data/Scripts/System/Obsolete/Obsolete.cs; QueuedLine=23536; QueuedSourceLine=guild.Leader.Serial.Value.ToString(); NearestRegistrationLine=0; NearestRegistration=No nearby CommandSystem.Register block at queued line; resolved through file-specific source review.; ResolvedCommand=UpdateWebStatus; ResolvedAccess=Administrator; ResolvedHandler=UpdateWebStatus_OnCommand","No source change. This is a live legacy/obsolete compatibility command surface with explicit current access, retained until a separate legacy removal policy exists.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","Legacy Obsolete.cs command registration reviewed at lines 23612-23616."
"POST-BATCH-M","PBM-0023","RB-04662","P10-F04662","P2","Ready","Command access","Regions","Data/Scripts/System/Obsolete/Obsolete.cs","Data/Scripts/System/Obsolete/Obsolete.cs","32173","if (vendorList.Definition.Type == type)","PBL-0084","BlockOnly","QueuedSourceFollowUp","","","","IntentionalLegacyCommandSurface","GrantTownSilver","Administrator","GrantTownSilver_OnCommand","IntentionalLegacy","SourceReviewClass=IntentionalLegacyCommandSurface; CurrentFile=Data/Scripts/System/Obsolete/Obsolete.cs; QueuedLine=32173; QueuedSourceLine=if (vendorList.Definition.Type == type); NearestRegistrationLine=0; NearestRegistration=No nearby CommandSystem.Register block at queued line; resolved through file-specific source review.; ResolvedCommand=GrantTownSilver; ResolvedAccess=Administrator; ResolvedHandler=GrantTownSilver_OnCommand","No source change. This is a live legacy/obsolete compatibility command surface with explicit current access, retained until a separate legacy removal policy exists.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","Legacy Obsolete.cs command registration reviewed at lines 32252-32256."
"POST-BATCH-M","PBM-0024","RB-04347","P10-F04347","P2","Ready","Command access","Spell Framework","Data/Scripts/Magic/Bard/SongCommandList.cs","Data/Scripts/Magic/Bard/SongCommandList.cs","110","CommandSystem.Register(command, access, handler);","PBL-0096","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellCommandSurface","command","Player through reviewed spell command callsites","handler","ReviewedNoChange","SourceReviewClass=PlayerSpellCommandSurface; CurrentFile=Data/Scripts/Magic/Bard/SongCommandList.cs; QueuedLine=110; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=110; NearestRegistration=CommandSystem.Register(command, access, handler);; ResolvedCommand=command; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=handler","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0025","RB-04348","P10-F04348","P2","Ready","Command access","Spell Framework","Data/Scripts/Magic/Death Knight/DeathKnightCommands.cs","Data/Scripts/Magic/Death Knight/DeathKnightCommands.cs","77","CommandSystem.Register(command, access, handler);","PBL-0097","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellCommandSurface","command","Player through reviewed spell command callsites","handler","ReviewedNoChange","SourceReviewClass=PlayerSpellCommandSurface; CurrentFile=Data/Scripts/Magic/Death Knight/DeathKnightCommands.cs; QueuedLine=77; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=77; NearestRegistration=CommandSystem.Register(command, access, handler);; ResolvedCommand=command; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=handler","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0026","RB-04349","P10-F04349","P2","Ready","Command access","Spell Framework","Data/Scripts/Magic/Elementalism/ElementalCommands.cs","Data/Scripts/Magic/Elementalism/ElementalCommands.cs","74","CommandSystem.Register(command, access, handler);","PBL-0098","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellCommandSurface","command","Player through reviewed spell command callsites","handler","ReviewedNoChange","SourceReviewClass=PlayerSpellCommandSurface; CurrentFile=Data/Scripts/Magic/Elementalism/ElementalCommands.cs; QueuedLine=74; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=74; NearestRegistration=CommandSystem.Register(command, access, handler);; ResolvedCommand=command; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=handler","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0027","RB-04350","P10-F04350","P2","Ready","Command access","Spell Framework","Data/Scripts/Magic/Holy Man/HolyManCommands.cs","Data/Scripts/Magic/Holy Man/HolyManCommands.cs","65","CommandSystem.Register(command, access, handler);","PBL-0099","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellCommandSurface","command","Player through reviewed spell command callsites","handler","ReviewedNoChange","SourceReviewClass=PlayerSpellCommandSurface; CurrentFile=Data/Scripts/Magic/Holy Man/HolyManCommands.cs; QueuedLine=65; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=65; NearestRegistration=CommandSystem.Register(command, access, handler);; ResolvedCommand=command; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=handler","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0028","RB-04351","P10-F04351","P2","Ready","Command access","Spell Framework","Data/Scripts/Magic/Jedi/JediCommandList.cs","Data/Scripts/Magic/Jedi/JediCommandList.cs","62","CommandSystem.Register(command, access, handler);","PBL-0100","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellCommandSurface","command","Player through reviewed spell command callsites","handler","ReviewedNoChange","SourceReviewClass=PlayerSpellCommandSurface; CurrentFile=Data/Scripts/Magic/Jedi/JediCommandList.cs; QueuedLine=62; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=62; NearestRegistration=CommandSystem.Register(command, access, handler);; ResolvedCommand=command; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=handler","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0029","RB-04352","P10-F04352","P2","Ready","Command access","Spell Framework","Data/Scripts/Magic/Jester/JesterCommandList.cs","Data/Scripts/Magic/Jester/JesterCommandList.cs","70","CommandSystem.Register(command, access, handler);","PBL-0101","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellCommandSurface","command","Player through reviewed spell command callsites","handler","ReviewedNoChange","SourceReviewClass=PlayerSpellCommandSurface; CurrentFile=Data/Scripts/Magic/Jester/JesterCommandList.cs; QueuedLine=70; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=70; NearestRegistration=CommandSystem.Register(command, access, handler);; ResolvedCommand=command; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=handler","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0030","RB-04354","P10-F04354","P2","Ready","Command access","Spell Framework","Data/Scripts/Magic/Mystic/MysticCommandList.cs","Data/Scripts/Magic/Mystic/MysticCommandList.cs","78","CommandSystem.Register(command, access, handler);","PBL-0103","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellCommandSurface","command","Player through reviewed spell command callsites","handler","ReviewedNoChange","SourceReviewClass=PlayerSpellCommandSurface; CurrentFile=Data/Scripts/Magic/Mystic/MysticCommandList.cs; QueuedLine=78; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=78; NearestRegistration=CommandSystem.Register(command, access, handler);; ResolvedCommand=command; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=handler","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0031","RB-04355","P10-F04355","P2","Ready","Command access","Spell Framework","Data/Scripts/Magic/Research/ResearchCommands.cs","Data/Scripts/Magic/Research/ResearchCommands.cs","324","CommandSystem.Register(command, access, handler);","PBL-0104","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellCommandSurface","command","Player through reviewed spell command callsites","handler","ReviewedNoChange","SourceReviewClass=PlayerSpellCommandSurface; CurrentFile=Data/Scripts/Magic/Research/ResearchCommands.cs; QueuedLine=324; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=324; NearestRegistration=CommandSystem.Register(command, access, handler);; ResolvedCommand=command; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=handler","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
