##############################
Log started on 3/16/2023 6:05:14 AM

3/16/2023 6:05:44 AM: 73.73.90.169: Administrator 0x4EBB0 "Valendil" ('paco2704') used command 'admin '
3/16/2023 6:44:27 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:44:30 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:44:41 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:44:46 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:44:51 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:44:56 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:47:53 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'monkeyleap '
3/16/2023 6:47:54 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:47:54 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:47:55 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:47:56 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:48:02 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:48:03 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:48:05 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:48:44 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:50:31 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'set z 5'
3/16/2023 6:50:32 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') set property 'z' of 0x4004BBBE (Item) to '5'
3/16/2023 6:50:38 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'get z'
3/16/2023 6:50:42 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'set z 0'
3/16/2023 6:50:43 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') set property 'z' of 0x4004BBBE (Item) to '0'
3/16/2023 6:58:33 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'M Tele'
3/16/2023 7:00:30 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'M Tele'
3/16/2023 7:02:00 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'saythis Thanks for letting us keep our jobs Mister Grumby'
3/16/2023 7:02:14 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'saythis Yeah that was super kind of you'
3/16/2023 7:16:21 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'admin '
3/16/2023 7:16:47 PM: 221.127.243.47: Player 0xF1BE "miner" ('yetaobg1') used command 'elementtool1 '
3/16/2023 7:59:37 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'set movable true'
3/16/2023 7:59:40 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'set movable true'
3/16/2023 7:59:42 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') set property 'movable' of 0x4000178F (AddonComponent) to 'True'
3/16/2023 7:59:47 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'set movable false'
3/16/2023 7:59:49 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') set property 'movable' of 0x4000178F (AddonComponent) to 'False'
3/16/2023 8:00:01 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'admin '
3/16/2023 8:14:01 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'M Tele'
3/16/2023 8:14:13 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'props '
3/16/2023 8:14:22 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'add furr'
3/16/2023 8:14:30 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'add furrows'
3/16/2023 8:23:49 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmsanctify '
3/16/2023 8:23:50 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmsanctify '
3/16/2023 8:25:17 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 8:25:18 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 8:25:18 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 8:25:18 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 8:25:18 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 8:25:18 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 8:25:19 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 8:25:19 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 8:25:19 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 8:25:19 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 8:25:22 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 8:25:23 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 8:25:23 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 8:27:14 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmsanctify '
3/16/2023 8:59:41 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'go '
3/16/2023 8:59:49 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'M Tele'
3/16/2023 9:00:03 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'who '
3/16/2023 9:00:06 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') going to 0x61A40 "Rilliam Wiker" ('jhs591'), Location (4166, 1368, 7), Map Lodor
3/16/2023 9:05:40 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 9:05:40 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 9:05:41 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 9:05:41 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 9:05:41 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 9:05:41 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 9:05:44 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 9:05:44 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 9:05:44 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 9:05:45 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 9:05:45 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 9:05:47 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 9:05:48 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 9:05:48 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 9:05:48 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 9:05:48 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 9:05:48 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 9:15:29 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 9:15:41 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmsmite '
3/16/2023 9:15:54 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmsmite '
3/16/2023 9:16:51 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'props '
3/16/2023 10:05:56 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'c '
3/16/2023 10:14:16 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmsmite '
3/16/2023 10:14:18 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 10:14:45 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 10:14:48 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 10:14:48 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 10:14:48 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 10:14:49 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 10:14:52 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmsanctify '
3/16/2023 10:14:52 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmsanctify '
3/16/2023 10:14:52 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmsanctify '
3/16/2023 10:14:52 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmsanctify '
3/16/2023 10:14:58 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmsmite '
3/16/2023 10:17:25 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmsanctify '
3/16/2023 10:19:57 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmsanctify '
3/16/2023 10:20:14 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmsmite '
3/16/2023 10:20:14 PM: 50.47.183.29: Player 0x2FC5 "Sphyre" ('maxis2') used command 'hmnourish '
3/16/2023 10:21:12 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'c '
3/16/2023 10:41:36 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 10:51:51 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 10:59:42 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:05:27 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:05:29 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:05:33 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:05:49 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:05:50 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:05:52 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:06:04 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:06:07 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:06:09 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:06:37 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:06:40 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:07:08 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:07:10 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:07:12 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:07:13 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:07:16 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:07:19 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:07:21 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:07:23 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:07:26 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:07:28 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:08:58 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:12:51 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:12:56 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:12:58 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:12:59 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:13:01 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:13:02 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:13:04 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:13:06 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:13:08 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:13:17 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:13:23 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:13:26 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:13:28 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:13:29 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:13:30 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:13:31 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:13:38 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:13:40 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:15:51 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:16:54 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:16:55 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:16:57 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:17:01 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:17:03 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:17:05 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:17:06 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:17:07 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:17:07 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:17:13 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:17:14 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:17:16 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:17:19 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:19:01 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:19:04 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:19:05 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:19:08 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:19:10 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:19:11 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:19:13 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:19:17 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set2 '
3/16/2023 11:19:20 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:19:38 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:19:40 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:19:41 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:20:00 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:20:01 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:20:04 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:20:54 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:20:59 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:21:02 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:21:04 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:21:07 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:21:11 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:21:16 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:21:18 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:21:20 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:21:36 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:22:21 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:23:06 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:23:08 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:23:11 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:23:47 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:23:49 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:23:52 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:23:55 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:23:58 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:24:03 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:24:15 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:25:02 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:25:04 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:25:10 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:25:13 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:25:16 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:25:19 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:25:21 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:25:24 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:25:26 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:25:29 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:25:31 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:26:19 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:26:23 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:26:43 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:26:45 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:26:48 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:26:50 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:26:52 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:26:59 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:27:01 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:27:03 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:27:06 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:27:11 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:27:23 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:27:44 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:30:52 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:30:57 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:31:02 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:31:06 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:31:13 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:31:20 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:31:30 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:31:36 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:31:50 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:32:01 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:32:04 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:32:04 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:32:11 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:32:19 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:32:22 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:32:27 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:32:32 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:32:34 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:32:36 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:32:38 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:32:48 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:32:58 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:33:01 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:33:23 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:35:01 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:35:03 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:35:04 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:35:28 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:35:30 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:35:32 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:35:32 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:35:34 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:35:37 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:35:38 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'bandself '
3/16/2023 11:35:39 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
3/16/2023 11:35:43 PM: 117.153.137.186: Player 0xB16F "AT" ('yetaobg') used command 'set1 '
