ClassName,DisplayName,SourcePath,Status,Notes
RealEstateBroker,,Data/Scripts/Mobiles/Civilized/Vendors/RealEstateBroker.cs,SourceVerified,
ReanimatedDragon,the reanimated dragon,Data/Scripts/Mobiles/Dragons/Primeval/ReanimatedDragon.cs,SourceVerified,
Reaper,a reaper,Data/Scripts/Mobiles/Plants/Reaper.cs,SourceVerified,
RedDeath,Red Death,Data/Scripts/Custom/Mobiles/Undead/RedDeath.cs,SourceVerified,
RedSonja,Red Sonja,Data/Scripts/Custom/Champions/Mobiles/Champs-Prisons/RedSonja.cs,SourceVerified,
RentedVendor,,Data/Scripts/Mobiles/Base/RentedVendor.cs,SourceVerified,
Reptalar,the reptalar,Data/Scripts/Mobiles/Humanoids/Lizardmen/Reptalar.cs,SourceVerified,
ReptalarChieftain,the reptalar chieftain,Data/Scripts/Mobiles/Humanoids/Lizardmen/ReptalarChieftain.cs,SourceVerified,
ReptalarShaman,the reptalar shaman,Data/Scripts/Mobiles/Humanoids/Lizardmen/ReptalarShaman.cs,SourceVerified,
Reptalon,,Data/Scripts/Mobiles/Mystical/Reptalon.cs,SourceVerified,
Reptaur,the reptaur,Data/Scripts/Mobiles/Humanoids/Lizardmen/Reptaur.cs,SourceVerified,
ResignEntry,,Data/Scripts/Mobiles/Base/BaseGuildmaster.cs,SourceVerified,
RestlessSoul,restless soul,Data/Scripts/Mobiles/Undead/RestlessSoul.cs,SourceVerified,
Revenant,a revenant,Data/Scripts/Mobiles/Undead/Revenant.cs,SourceVerified,
RevenantLion,an undead lion,Data/Scripts/Mobiles/Undead/RevenantLion.cs,SourceVerified,
RidableLlama,,Data/Scripts/Mobiles/Animals/Mounts/RidableLlama.cs,SourceVerified,
RideablePolarBear,ethereal horse,Data/Scripts/Mobiles/Animals/Mounts/Ethereals.cs,SourceVerified,
Ridgeback,,Data/Scripts/Mobiles/Reptilian/Ridgeback.cs,SourceVerified,
RidingDragon,rusted item,Data/Scripts/Mobiles/Dragons/Dragons/RidingDragon.cs,SourceVerified,
RidingGump,,Data/Scripts/Mobiles/Civilized/Vendors/Veterinarian.cs,SourceVerified,
RidingGumpEntry,,Data/Scripts/Mobiles/Civilized/Vendors/AnimalTrainer.cs,SourceVerified,
Rikktor,Rikktor,Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Rikktor.cs,SourceVerified,
Roc,,Data/Scripts/Mobiles/Animals/Mounts/Roc.cs,SourceVerified,
RockHit,rock,Data/Scripts/Mobiles/Civilized/Citizens/TradesmanMiner.cs,SourceVerified,
Rogue,,Data/Scripts/Mobiles/Humanoids/Humans/Rogue.cs,SourceVerified,
Roper,a roper,Data/Scripts/Mobiles/Unusual/Roper.cs,SourceVerified,
Roscoe,Roscoe,Data/Scripts/Mobiles/Civilized/Special/Roscoe.cs,SourceVerified,
RottingCorpse,the ancient zombie,Data/Scripts/Mobiles/Undead/RottingCorpse.cs,SourceVerified,
RottingMinotaur,a rotting minotaur,Data/Scripts/Mobiles/Undead/RottingMinotaur.cs,SourceVerified,
RottingSquid,a rotting squid,Data/Scripts/Mobiles/Undead/RottingSquid.cs,SourceVerified,
RoyalSphinx,a royal sphinx,Data/Scripts/Mobiles/Mystical/RoyalSphinx.cs,SourceVerified,
RoyalSwordmaster,Royal Swordmaster,Data/Scripts/Custom/Mobiles/Undead/RoyalSwordmaster.cs,SourceVerified,
RuneBeetle,a rune beetle,Data/Scripts/Mobiles/Insects/Beetles/RuneBeetle.cs,SourceVerified,
RuneGuardian,a sentinel,Data/Scripts/Mobiles/Unique/RuneGuardian.cs,SourceVerified,
RuneKnight,Runeblade,Data/Scripts/Custom/Mobiles/Undead/RuneKnight.cs,SourceVerified,
RuneOnCorpse,a sentinel,Data/Scripts/Mobiles/Unique/RuneGuardian.cs,SourceVerified,
RunicGolem,a runic golem,Data/Scripts/Mobiles/Constructs/Golems/RunicGolem.cs,SourceVerified,
RustGolem,a rust golem,Data/Scripts/Mobiles/Constructs/Golems/RustGolem.cs,SourceVerified,
SBAlchemist,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBAlchemistGuild,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBAnimalTrainer,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBArcherGuild,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBArchitect,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBArtyReview,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBAssassin,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBAxeWeapon,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBBaker,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBBanker,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBBarbarianAnimalTrainer,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBBard,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBBardGuild,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBBarkeeper,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBBeekeeper,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBBlacksmith,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBBlacksmithGuild,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBBowyer,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBBrewer,,Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Mobiles/SBBrewer.cs,SourceVerified,
SBButcher,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBBuyArtifacts,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBCarpenter,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBCarpenterGuild,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBCartographer,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBChainmailArmor,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBCobbler,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBCook,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBDeadAnimalTrainer,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBDevon,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBDruid,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBDruidGuild,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBDruidTree,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBElementalGuild,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBElementalist,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBElfAnimalTrainer,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBElfHealer,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBElfRares,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBElfWizard,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBEnchanter,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBEthereal,Ethereal Guide,Data/Scripts/Mobiles/Civilized/Vendors/EtherealDealer.cs,SourceVerified,
SBFarmer,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBFisherman,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBFortuneTeller,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBFurtrader,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBGardener,,Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Mobiles/SBGardener.cs,SourceVerified,
SBGargoyleAnimalTrainer,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBGemArmor,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBGlassblower,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBGodlyBrewing,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBGodlySewing,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBGodlySmithing,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBHairStylist,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBHealer,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBHealerGuild,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBHelmetArmor,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBHerbalist,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBHighSeas,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBHolidayDeco,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBHolidayHalloween,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBHolidayXmas,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBHolyMage,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBHouseDeed,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBHumanAnimalTrainer,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBInfo,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBInnKeeper,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBJester,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBJewel,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBJuiceMaker,,Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Juicing/Mobiles/SBJuiceMaker.cs,SourceVerified,
SBKeeperOfChivalry,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBKnifeWeapon,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBKungFu,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBLeatherArmor,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBLeatherWorker,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBLibraryGuild,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBLotsOfArrows,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBMaceWeapon,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBMage,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBMageGuild,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBMapmaker,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBMasterCook,,Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Mobiles/SBMasterCook.cs,SourceVerified,
SBMazeStore,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBMetalShields,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBMiller,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBMiner,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBMinerGuild,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBMixologist,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBMonk,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBMortician,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBNecroGuild,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBNecroMage,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBNecromancer,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBOrkAnimalTrainer,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBPaganReagents,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBPlateArmor,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBPlayerBarkeeper,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBPoleArmWeapon,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBProvisioner,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBRancher,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBRangedWeapon,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBRanger,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBRealEstateBroker,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBRingmailArmor,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBRoscoe,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBRuneCasting,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBSEArmor,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBSEBowyer,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBSECarpenter,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBSECook,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBSEFood,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBSEHats,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBSELeatherArmor,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBSEWeapons,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBSage,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBSailor,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBSailorGuild,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBScaryDeco,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBScribe,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBShipwright,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBSmithTools,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBSpearForkWeapon,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBStavesWeapon,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBStoneCrafter,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBStuddedArmor,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBSwordWeapon,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBTailor,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBTailorGuild,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBTanner,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBTavernKeeper,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBThief,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBThiefGuild,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBTinker,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBTinkerGuild,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBUndertaker,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBVagabond,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBVarietyDealer,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBVeterinarian,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBVintner,,Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Mobiles/SBVintner.cs,SourceVerified,
SBWaiter,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBWarriorGuild,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBWeaponSmith,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBWeaver,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBWinecrafter,,Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Mobiles/SBWinecrafter.cs,SourceVerified,
SBWitches,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SBWoodenShields,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
SabreclawCub,a sabreclaw cub,Data/Scripts/Mobiles/Animals/Bears/SabreclawCub.cs,SourceVerified,
SabretoothBearRiding,,Data/Scripts/Mobiles/Animals/Bears/SabretoothBearRiding.cs,SourceVerified,
SabretoothCub,a sabretooth cub,Data/Scripts/Mobiles/Animals/Felines/SabretoothCub.cs,SourceVerified,
SabretoothTigerRiding,,Data/Scripts/Mobiles/Animals/Felines/SabretoothTigerRiding.cs,SourceVerified,
Sage,a useless stick,Data/Scripts/Mobiles/Civilized/Vendors/Sage.cs,SourceVerified,
SailorAngel,the angelic captain,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/SailorAngel.cs,SourceVerified,
SailorAngelLord,the angelic admiral,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/SailorAngelLord.cs,SourceVerified,
SailorElf,the ship captain,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/SailorElf.cs,SourceVerified,
SailorElfGuards,,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/SailorElfGuards.cs,SourceVerified,
SailorGuards,,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/SailorGuards.cs,SourceVerified,
SailorMerchant,the ship captain,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/SailorMerchant.cs,SourceVerified,
SailorOrkGuards,,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/SailorOrkGuards.cs,SourceVerified,
Sakleth,sakkhra spear the sakkhra,Data/Scripts/Mobiles/Humanoids/Lizardmen/Sakleth.cs,SourceVerified,
SaklethArcher,throwing dagger the sakkhra,Data/Scripts/Mobiles/Humanoids/Lizardmen/SaklethArcher.cs,SourceVerified,
SaklethMage,sakkhra staff the sakkhra priest,Data/Scripts/Mobiles/Humanoids/Lizardmen/SaklethMage.cs,SourceVerified,
SandGiant,sapphire chest the sand giant,Data/Scripts/Mobiles/Goliaths/Giants/SandGiant.cs,SourceVerified,
SandSerpyn,a serpyn,Data/Scripts/Mobiles/Humanoids/Serpents/SandSerpyn.cs,SourceVerified,
SandSpider,a sand spider,Data/Scripts/Mobiles/Insects/Spiders/SandSpider.cs,SourceVerified,
SandVortex,a sand vortex,Data/Scripts/Mobiles/Elementals/SandVortex.cs,SourceVerified,
SapphireElemental,a sapphire elemental,Data/Scripts/Mobiles/Elementals/Gemmed/SapphireElemental.cs,SourceVerified,
Saruman,Saruman the White,Data/Scripts/Custom/Champions/Mobiles/Champs-Prisons/Saruman.cs,SourceVerified,
Satan,Satan the devil lord,Data/Scripts/Mobiles/Daemons/Satan.cs,SourceVerified,
Satyr,a satyr,Data/Scripts/Mobiles/Mystical/Satyr.cs,SourceVerified,
Savage,dracosaur tunic,Data/Scripts/Mobiles/Humanoids/Savages/Savage.cs,SourceVerified,
SavageAlien,an alien savage,Data/Scripts/Mobiles/Humanoids/Aliens/SavageAlien.cs,SourceVerified,
SavageLord,chieftain pouch the chieftain,Data/Scripts/Mobiles/Humanoids/Savages/SavageLord.cs,SourceVerified,
SavageRider,dracosaur tunic,Data/Scripts/Mobiles/Humanoids/Savages/SavageRider.cs,SourceVerified,
SavageRidgeback,,Data/Scripts/Mobiles/Reptilian/SavageRidgeback.cs,SourceVerified,
SavageShaman,dracosaur tunic,Data/Scripts/Mobiles/Humanoids/Savages/SavageShaman.cs,SourceVerified,
SawHit,hammer,Data/Scripts/Mobiles/Civilized/Citizens/TradesmanLumber.cs,SourceVerified,
Scallywag,Scallywag,Data/Scripts/Custom/Mobiles/Pirates/Scallywag.cs,SourceVerified,
Scientist,,Data/Scripts/Custom/Mobiles/Godfrey2026/Scientist.cs,SourceVerified,
Scorpion,a scorpion,Data/Scripts/Mobiles/Insects/Scorpion.cs,SourceVerified,
Scribe,diabolically coded parchment,Data/Scripts/Mobiles/Civilized/Vendors/Scribe.cs,SourceVerified,
SeaDragon,a sea dragon,Data/Scripts/Mobiles/Dragons/Dragons/SeaDragon.cs,SourceVerified,
SeaDrake,a sea drake,Data/Scripts/Mobiles/Dragons/Drakes/SeaDrake.cs,SourceVerified,
SeaGhost,a specter,Data/Scripts/Mobiles/Undead/SeaGhost.cs,SourceVerified,
SeaGiant,the sea giant,Data/Scripts/Mobiles/Goliaths/Giants/SeaGiant.cs,SourceVerified,
SeaHag,the sea hag,Data/Scripts/Mobiles/Humanoids/Sea/SeaHag.cs,SourceVerified,
SeaHagGreater,the deep sea hag,Data/Scripts/Mobiles/Humanoids/Sea/SeaHagGreater.cs,SourceVerified,
SeaHorse,,Data/Scripts/Mobiles/Animals/Mounts/SeaHorse.cs,SourceVerified,
SeaHorses,a sea horse,Data/Scripts/Mobiles/Reptilian/Fish/SeaHorses.cs,SourceVerified,
SeaSerpent,a sea serpent,Data/Scripts/Mobiles/Reptilian/Snakes/SeaSerpent.cs,SourceVerified,
SeaSnake,a sea snake,Data/Scripts/Mobiles/Reptilian/Snakes/SeaSnake.cs,SourceVerified,
SeaTroll,a sea troll,Data/Scripts/Mobiles/Goliaths/Trolls/SeaTroll.cs,SourceVerified,
SeaWeeder,a seaweeder,Data/Scripts/Mobiles/Plants/SeaWeeder.cs,SourceVerified,
SeaWitch,,Data/Scripts/Custom/Mobiles/Godfrey2026/SeaWitch.cs,SourceVerified,
SeaZombie,a zombie,Data/Scripts/Mobiles/Undead/SeaZombie.cs,SourceVerified,
SeaweedElemental,a seaweed elemental,Data/Scripts/Mobiles/Elementals/Elementals/SeaweedElemental.cs,SourceVerified,
SecurityDroid,the security droid,Data/Scripts/Mobiles/Constructs/Alien/SecurityDroid.cs,SourceVerified,
Seeker,a seeker,Data/Scripts/Mobiles/Unusual/Seeker.cs,SourceVerified,
Semidar,Semidar,Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Semidar.cs,SourceVerified,
Serado,Serado the awakened,Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Serado.cs,SourceVerified,
SerpentOfChaos,Serpent of Chaos,Data/Scripts/Mobiles/Unique/SerpentOfChaos.cs,SourceVerified,
SerpentOfOrder,Serpent of Order,Data/Scripts/Mobiles/Unique/SerpentOfOrder.cs,SourceVerified,
Serpentar,a serpentar,Data/Scripts/Mobiles/Humanoids/Serpents/Serpentar.cs,SourceVerified,
SerpentarWizard,a serpentar wizard,Data/Scripts/Mobiles/Humanoids/Serpents/SerpentarWizard.cs,SourceVerified,
Serpentaur,a serpentaur,Data/Scripts/Mobiles/Reptilian/Serpentaur.cs,SourceVerified,
SerpentineDragon,a serpentine dragon,Data/Scripts/Custom/Champions/Mobiles/Minions/SerpentineDragon.cs,SourceVerified,
Serpyn,a serpyn,Data/Scripts/Mobiles/Humanoids/Serpents/Serpyn.cs,SourceVerified,
SerpynChampion,a serpyn champion,Data/Scripts/Mobiles/Humanoids/Serpents/SerpynChampion.cs,SourceVerified,
SerpynSorceress,a serpyn sorceress,Data/Scripts/Mobiles/Humanoids/Serpents/SerpynSorceress.cs,SourceVerified,
Servant,Servant,Data/Scripts/Custom/Mobiles/Undead/Servant.cs,SourceVerified,
ServiceDroid,the service droid,Data/Scripts/Mobiles/Constructs/Alien/ServiceDroid.cs,SourceVerified,
SetupShoppeEntry,lantern the archer,Data/Scripts/Mobiles/Base/BaseVendor.cs,SourceVerified,
SewageElemental,a sewage elemental,Data/Scripts/Mobiles/Elementals/Elementals/SewageElemental.cs,SourceVerified,
Sewerrat,a sewer rat,Data/Scripts/Mobiles/Animals/Rodents/SewerRat.cs,SourceVerified,
Shaclaw,a shaclaw,Data/Scripts/Mobiles/Insects/Aliens/Shaclaw.cs,SourceVerified,
Shade,a shade,Data/Scripts/Mobiles/Undead/Shade.cs,SourceVerified,
ShadowDemon,a shadow demon,Data/Scripts/Mobiles/Daemons/ShadowDemon.cs,SourceVerified,
ShadowFiend,a shadow fiend,Data/Scripts/Mobiles/Hellish/ShadowFiend.cs,SourceVerified,
ShadowHound,a shadow hound,Data/Scripts/Mobiles/Daemons/ShadowHound.cs,SourceVerified,
ShadowIronElemental,a shadow iron elemental,Data/Scripts/Mobiles/Elementals/Ore Elementals/ShadowIronElemental.cs,SourceVerified,
ShadowRecluse,a shadow recluse,Data/Scripts/Mobiles/Insects/Spiders/ShadowRecluse.cs,SourceVerified,
ShadowWisp,a shadow wisp,Data/Scripts/Mobiles/Mystical/ShadowWisp.cs,SourceVerified,
ShadowWispFamiliar,a shadow wisp,Data/Scripts/Mobiles/Civilized/Familiars/ShadowWisp.cs,SourceVerified,
ShadowWyrm,the shadow wyrm,Data/Scripts/Mobiles/Dragons/Wyrms/ShadowWyrm.cs,SourceVerified,
Shadowlord,shadowlord robe the shadowlord,Data/Scripts/Mobiles/Unique/Shadowlord.cs,SourceVerified,
ShamanicCyclops,the cyclops shaman,Data/Scripts/Mobiles/Goliaths/Cyclops/ShamanicCyclops.cs,SourceVerified,
ShardGreeter,the gypsy,Data/Scripts/Mobiles/Civilized/ShardGreeter.cs,SourceVerified,
ShardGreeterEntry,the gypsy,Data/Scripts/Mobiles/Civilized/ShardGreeter.cs,SourceVerified,
Shark,a shark,Data/Scripts/Mobiles/Reptilian/Fish/Shark.cs,SourceVerified,
Sheep,a sheep,Data/Scripts/Mobiles/Animals/Misc/Sheep.cs,SourceVerified,
Shepherd,,Data/Scripts/Mobiles/Civilized/Vendors/Shepherd.cs,SourceVerified,
SherryGump,Sherry the Mouse,Data/Scripts/Mobiles/Civilized/Sherry.cs,SourceVerified,
SherryTheMouse,Sherry the Mouse,Data/Scripts/Mobiles/Civilized/Sherry.cs,SourceVerified,
Shipwright,,Data/Scripts/Mobiles/Civilized/Vendors/Shipwright.cs,SourceVerified,
Shroud,evil robe of the shroud,Data/Scripts/Mobiles/Undead/Shroud.cs,SourceVerified,
SicklyRat,a sewer rat,Data/Scripts/Mobiles/Animals/Rodents/SicklyRat.cs,SourceVerified,
Siddo,Siddo the Creepy Merchant,Data/Scripts/Custom/Mobiles/Vendors/Siddo.cs,SourceVerified,
Silvani,Silvani,Data/Scripts/Custom/Champions/Mobiles/Minions/Silvani.cs,SourceVerified,
SilverElemental,a silver elemental,Data/Scripts/Mobiles/Elementals/Gemmed/SilverElemental.cs,SourceVerified,
SilverSerpent,a silver serpent,Data/Scripts/Mobiles/Reptilian/Snakes/SilverSerpent.cs,SourceVerified,
